character_id,name,normalized_name,gender
5495,Gwendolyn,gwendolyn,unknown
5496,Cassandra,cassandra,unknown
5497,Esmeralda,esmeralda,unknown
5498,Homer Snowman,homer snowman,unknown
5499,Substitute Teacher,substitute teacher,unknown
5500,Wiccans,wiccans,unknown
5501,Court Reporter,court reporter,unknown
5502,Huell Howser,huell howser,unknown
5503,Emmy Announcer,emmy announcer,unknown
5504,Female Presenter,female presenter,unknown
5505,Wilbur,wilbur,unknown
5506,Peyton Manning,peyton manning,unknown
5507,Eli Manning,eli manning,unknown
5508,Cooper Manning,cooper manning,unknown
5509,PEYTON/ELI,peytoneli,unknown
5510,Dick,dick,unknown
5512,New Sister,new sister,unknown
5513,KID VOICE,kid voice,unknown
5514,Sisters,sisters,unknown
5515,SMOTHERS BROTHERS,smothers brothers,unknown
5516,DICK SMOTHERS,dick smothers,unknown
5517,TOM SMOTHERS,tom smothers,unknown
5518,Marshall Goldman,marshall goldman,unknown
5519,Commanding Officer,commanding officer,unknown
5520,Brooklyn Sailor,brooklyn sailor,unknown
5521,Boston Sailor,boston sailor,unknown
5522,Clark Gable,clark gable,unknown
5523,Mitch Albom,mitch albom,unknown
5524,Railroad Bull,railroad bull,unknown
5525,All Railroad Bulls,all railroad bulls,unknown
5526,2nd Railroad Bull,2nd railroad bull,unknown
5527,Krusty Auditioner,krusty auditioner,unknown
5529,Gator,gator,unknown
5530,Gary Larson,gary larson,unknown
5531,Holly Hippie,holly hippie,unknown
5532,Eartha Kitt,eartha kitt,unknown
5533,Valerie,valerie,unknown
5534,Lottery Official,lottery official,unknown
5535,Magic Mirror,magic mirror,unknown
5536,Chris Martin,chris martin,unknown
5537,2nd Nurse,2nd nurse,unknown
5538,Brassy Housewife,brassy housewife,unknown
5539,2nd Brassy Housewife,2nd brassy housewife,unknown
5540,Curly #1,curly 1,unknown
5541,Curlys,curlys,unknown
5542,Curly #3,curly 3,unknown
5543,Olympic Pins,olympic pins,unknown
5544,Pin Dealer,pin dealer,unknown
5545,BALD MIDGET,bald midget,unknown
5546,Medicine Woman,medicine woman,unknown
5548,Milhoose,milhoose,unknown
5549,Canadian Nelson,canadian nelson,unknown
5550,Usa Fans,usa fans,unknown
5551,Swedish Man,swedish man,unknown
5552,French Canadian,french canadian,unknown
5553,English Canadian,english canadian,unknown
5554,Hiram,hiram,unknown
5555,Mabel,mabel,unknown
5556,Colonel Burns,colonel burns,unknown
5557,Smithers-like Valet,smithers-like valet,unknown
5558,Virgil Simpson,virgil simpson,unknown
5559,Patroller #1,patroller 1,unknown
5560,Patroller #2,patroller 2,unknown
5561,Circus Clown,circus clown,unknown
5562,Milford,milford,unknown
5563,Obama Kids,obama kids,unknown
5564,Librarian #2,librarian 2,unknown
5565,Hopi Singers,hopi singers,unknown
5566,Anime Kid,anime kid,unknown
5567,PICKACHU-TYPE,pickachu-type,unknown
5568,Gps,gps,unknown
5569,Mouse,mouse,unknown
5570,Bart's Class,barts class,unknown
5571,Miss Stringham,miss stringham,unknown
5572,Miss Stringham's Class,miss stringhams class,unknown
5573,CHILLED-OUT KID,chilled-out kid,unknown
5574,Bodhi,bodhi,unknown
5575,Nikki McKenna,nikki mckenna,unknown
5576,COOL SECOND-GRADER #1,cool second-grader 1,unknown
5577,COOL SECOND-GRADER #2,cool second-grader 2,unknown
5578,Nikki's Mom,nikkis mom,unknown
5579,Nikki's Dad,nikkis dad,unknown
5580,Henry Higgins,henry higgins,unknown
5581,Michelle Obama,michelle obama,unknown
5582,COOL SECOND GRADER #1,cool second grader 1,unknown
5583,Navy Seal,navy seal,unknown
5584,Airport Workers,airport workers,unknown
5585,Israeli Airline Guard,israeli airline guard,unknown
5587,Bible Group,bible group,unknown
5588,DOREET,doreet,unknown
5589,Israeli Bystander,israeli bystander,unknown
5590,Chief Security Officer,chief security officer,unknown
5591,Cucumber,cucumber,unknown
5592,Muslim Man,muslim man,unknown
5593,Prison Guard,prison guard,unknown
5594,Pleasant Cellmate,pleasant cellmate,unknown
5595,Delroy,delroy,unknown
5596,Thought Bubble Grampa,thought bubble grampa,unknown
5597,Wimpy-looking Boy,wimpy-looking boy,unknown
5598,Boy #3,boy 3,unknown
5599,Tellers,tellers,unknown
5600,Silkie,silkie,unknown
5601,Edward G. Robinson,edward g robinson,unknown
5602,Ominous Announcer,ominous announcer,unknown
5603,Wise Old Alien,wise old alien,unknown
5604,Shia LaBeouf,shia labeouf,unknown
5605,Sexy Girl,sexy girl,unknown
5606,Sun,sun,unknown
5607,Danish Sales Rep,danish sales rep,unknown
5608,Springfield Man,springfield man,unknown
6025,Jamie,jamie,unknown
5586,Jakob,jakob,m
5528,Princess Penelope,princess penelope,f
5609,National Guardsman #1,national guardsman 1,unknown
5610,National Guardsman #2,national guardsman 2,unknown
5611,National Guardsman #3,national guardsman 3,unknown
5612,Female Activist,female activist,unknown
5613,HUGE BLUE WHALE,huge blue whale,unknown
5614,Ms. Dubinsky,ms dubinsky,unknown
5615,Megan,megan,unknown
5616,Man At Counter,man at counter,unknown
5617,Train Conductor,train conductor,unknown
5618,Bomb Squad Guy,bomb squad guy,unknown
5619,Liberal Man,liberal man,unknown
5620,CONSULTANT,consultant,unknown
5621,Cockney Flower Girls,cockney flower girls,unknown
5622,Bobbies,bobbies,unknown
5623,Sally's Father,sallys father,unknown
5624,Upright Citizens,upright citizens,unknown
5626,Audrey,audrey,unknown
5627,Revelers,revelers,unknown
5628,The Queen,the queen,unknown
5629,Prince Charles,prince charles,unknown
5630,Lullaby Singer,lullaby singer,unknown
5631,Indian Singer,indian singer,unknown
5632,Don Pardo,don pardo,unknown
5633,Homer Devils,homer devils,unknown
5634,Black Bishop,black bishop,unknown
5635,Icelandic Man,icelandic man,unknown
5636,2nd Icelandic Man,2nd icelandic man,unknown
5637,NEW NEIGHBOR,new neighbor,unknown
5638,WALT,walt,unknown
5639,Neighbors,neighbors,unknown
5640,THE REAL WALT,the real walt,unknown
5642,Prison Worker,prison worker,unknown
5643,Joyce,joyce,unknown
5644,Mexican Man,mexican man,unknown
5645,Southern State Trooper,southern state trooper,unknown
5646,Midwestern Trooper,midwestern trooper,unknown
5647,New Jersey Patrolman,new jersey patrolman,unknown
5648,Man With Crazy Beard,man with crazy beard,unknown
5649,Thought Bubble Lisa,thought bubble lisa,unknown
5650,Ron Finkelsteinberg,ron finkelsteinberg,unknown
5651,Sports Bar Guy #3,sports bar guy 3,unknown
5652,Sports Bar Guy #4,sports bar guy 4,unknown
5654,Ryan Seacrest,ryan seacrest,unknown
5655,Randy Jackson,randy jackson,unknown
5656,Kara DioGuardi,kara dioguardi,unknown
5657,Ellen DeGeneres,ellen degeneres,unknown
5658,Thought Bubble Simon Cowell,thought bubble simon cowell,unknown
5659,Pro Shop Clerk,pro shop clerk,unknown
5660,Friendly Old Golfer,friendly old golfer,unknown
5661,Nobel Academy President,nobel academy president,unknown
5662,Military Choir,military choir,unknown
5663,Tsa Security Officer,tsa security officer,unknown
5664,Ira Glass,ira glass,unknown
5665,TEENAGE GIRL CAMPER,teenage girl camper,unknown
5666,TEENAGE BOY CAMPER,teenage boy camper,unknown
5667,2ND TEENAGE GIRL CAMPER,2nd teenage girl camper,unknown
5668,Teenage Singers,teenage singers,unknown
5669,Kurt Hardwick,kurt hardwick,unknown
5670,VAN KRUUSTEN,van kruusten,unknown
5671,Flynn,flynn,unknown
5672,Chief Magistrate,chief magistrate,unknown
5673,Aiesha,aiesha,unknown
5674,SARAH,sarah,unknown
5675,Fat Kids,fat kids,unknown
5676,E-Z Reader,e-z reader,unknown
5677,Schoolboy,schoolboy,unknown
5678,Belgian Bailiff,belgian bailiff,unknown
5679,Bailiff's Brother,bailiffs brother,unknown
5680,Afrikaner Promoter,afrikaner promoter,unknown
5681,BERNICE/HELEN,bernicehelen,unknown
5682,Maitre D'ess,maitre dess,unknown
5683,Fat Banker,fat banker,unknown
5684,Muhammad Yunus,muhammad yunus,unknown
5685,Chris Hansen,chris hansen,unknown
5686,Mark Zuckerberg,mark zuckerberg,unknown
5687,Dahlia,dahlia,unknown
5688,Hobby Shop Owner,hobby shop owner,unknown
5689,Bill James,bill james,unknown
5690,Ball,ball,unknown
5691,Teammates,teammates,unknown
5692,Funnel Cake Man,funnel cake man,unknown
5693,Rev. Lovejoy Avatar,rev lovejoy avatar,unknown
5694,Rich Uncle Pennybags,rich uncle pennybags,unknown
5695,Powerful Voice,powerful voice,unknown
5696,Colonel Ketchup,colonel ketchup,unknown
5697,Crazy Eights,crazy eights,unknown
5698,Pelican,pelican,unknown
5699,Edmund,edmund,unknown
5700,Vampire Dad,vampire dad,unknown
5701,Kount,kount,unknown
5702,Abby,abby,unknown
5703,Professional-looking Driver,professional-looking driver,unknown
5704,Admissions Director,admissions director,unknown
5705,Cloisters Girl,cloisters girl,unknown
5706,Another Girl,another girl,unknown
5707,Ms. Marshall,ms marshall,unknown
5708,Chairman,chairman,unknown
5709,Nbc Executive,nbc executive,unknown
5710,Network Executive,network executive,unknown
5641,THE REAL BOB,the real bob,m
5653,Simon Cowell,simon cowell,m
5711,Personal Physician,personal physician,unknown
5712,Sgt. Activity Doll,sgt activity doll,unknown
5713,Funeral Director,funeral director,unknown
5714,Guido Guy,guido guy,unknown
5715,Dick Cheney,dick cheney,unknown
5716,General Patton,general patton,unknown
5717,Danica Patrick,danica patrick,unknown
5718,Will Rogers,will rogers,unknown
5719,W.C. FIELDS,wc fields,unknown
5720,Dr. Thurston,dr thurston,unknown
5721,Caretaker,caretaker,unknown
5722,Bing Crosby,bing crosby,unknown
5723,Gruff Sergeant,gruff sergeant,unknown
5724,German,german,unknown
5725,Western Union Boy,western union boy,unknown
5726,Tree Salesman,tree salesman,unknown
5727,Hamlet,hamlet,unknown
5729,Katy Perry,katy perry,unknown
5730,Sock Puppet Dog,sock puppet dog,unknown
5731,Samoan Native,samoan native,unknown
5732,Wah-wah Birds,wah-wah birds,unknown
5733,Glinda,glinda,unknown
5735,Other Guards,other guards,unknown
5736,Female Agent,female agent,unknown
5737,Whiny Agent,whiny agent,unknown
5738,Fit Tony,fit tony,unknown
5739,Erik,erik,unknown
5740,4th Graders,4th graders,unknown
5741,5th Graders,5th graders,unknown
5742,Zach,zach,unknown
5743,Mr. Benzie,mr benzie,unknown
5744,Tough 5th Grader,tough 5th grader,unknown
5745,Anita,anita,unknown
5746,Connie,connie,unknown
5747,Chris,chris,unknown
5748,Andy Hamilton,andy hamilton,unknown
5749,Tyler Winklevoss,tyler winklevoss,unknown
5750,Ross,ross,unknown
5751,MARGE 40-YEAR-OLD,marge 40-year-old,unknown
5752,Fat Late Shift Worker,fat late shift worker,unknown
5753,Mr. Burns Heads,mr burns heads,unknown
5754,Super-hairy Wonder Woman,super-hairy wonder woman,unknown
5755,Ms. Juniper,ms juniper,unknown
5756,DISTINGUISHED OLDER GENTLEMEN,distinguished older gentlemen,unknown
5757,Comic Book Gay,comic book gay,unknown
5758,Tranny #1,tranny 1,unknown
5759,Tranny #2,tranny 2,unknown
5760,Gays,gays,unknown
5761,Grizzly Shawn,grizzly shawn,unknown
5762,Bar Customers,bar customers,unknown
5763,Devil Moe,devil moe,unknown
5764,Real Devil Moe,real devil moe,unknown
5765,Melody,melody,unknown
5766,Distinguished Older Gentleman,distinguished older gentleman,unknown
5767,Liz,liz,unknown
5768,Playground Ghost,playground ghost,unknown
5769,Gale Gordon,gale gordon,unknown
5770,Lucille Ball,lucille ball,unknown
5771,Courtney,courtney,unknown
5772,Fat Chinese Spy,fat chinese spy,unknown
5773,CHEEKBONE CHINESE SPY,cheekbone chinese spy,unknown
5774,Atf Agent,atf agent,unknown
5775,2nd Atf Agent,2nd atf agent,unknown
5776,Goatee Chinese Spy,goatee chinese spy,unknown
5777,David Mamet,david mamet,unknown
5778,Statue of Liberty,statue of liberty,unknown
5779,Cheekbones Chinese Spy,cheekbones chinese spy,unknown
5780,CHEEKBONE/GOATEE SPIES,cheekbonegoatee spies,unknown
5781,Sheldon Leavitt,sheldon leavitt,unknown
5782,Rebecca,rebecca,unknown
5783,Dog Guy,dog guy,unknown
5784,Lainie,lainie,unknown
5785,Carlotta,carlotta,unknown
5787,Middle-aged Lady,middle-aged lady,unknown
5788,Heavyset Woman,heavyset woman,unknown
5789,Attractive Friend,attractive friend,unknown
5790,Blofeld,blofeld,unknown
5791,Young Woman #1,young woman 1,unknown
5792,Young Woman #2,young woman 2,unknown
5793,Burns' Wingman,burns wingman,unknown
5794,YOUNG WOMAN #1 & #2,young woman 1 2,unknown
5795,Scratchy's Father,scratchys father,unknown
5796,Cat Monk,cat monk,unknown
5797,Crazy Clown,crazy clown,unknown
5798,Herman Millwood,herman millwood,unknown
5799,Crazed-looking Techie,crazed-looking techie,unknown
5800,Male Animator,male animator,unknown
5801,Female Animator,female animator,unknown
5802,2nd Male Animator,2nd male animator,unknown
5803,Animators,animators,unknown
5804,MAN IN THE AUDIENCE,man in the audience,unknown
5805,Sir Anthony Hopkins,sir anthony hopkins,unknown
5806,John Lassiter,john lassiter,unknown
5808,Russell Brand,russell brand,unknown
5809,D.J. Kwanzaa,dj kwanzaa,unknown
5810,Ice Mocha,ice mocha,unknown
5811,Nasty J,nasty j,unknown
5812,Halle Berry,halle berry,unknown
5813,Cowboy Ketchup,cowboy ketchup,unknown
5814,Waffle,waffle,unknown
5734,Fbi Supervisor,fbi supervisor,m
5807,Randy Newman,randy newman,m
5786,Dr. Kissingher,dr kissingher,m
5815,Peanut Butter,peanut butter,unknown
5816,Willis,willis,unknown
5817,Miss Pennyfarthing,miss pennyfarthing,unknown
5818,Nick Park,nick park,unknown
5819,Martin Scorsese,martin scorsese,unknown
5820,Leathery Old Man,leathery old man,unknown
5821,Leathery Old Woman,leathery old woman,unknown
5822,Climber,climber,unknown
5823,Other Orderly,other orderly,unknown
5825,Frat Nerd,frat nerd,unknown
5826,Drug Dealer,drug dealer,unknown
5827,Old-timey Farmer,old-timey farmer,unknown
5828,Friends,friends,unknown
5831,Fetus,fetus,unknown
5832,Grizabella,grizabella,unknown
5833,ELEANOR,eleanor,unknown
5834,Middle-aged Father,middle-aged father,unknown
5835,Viking Fan,viking fan,unknown
5836,RETIRED AFRICAN-AMERICAN,retired african-american,unknown
5837,2nd Retired Lineman Masseur,2nd retired lineman masseur,unknown
5838,FOOTBALL-HATING INTELLECTUAL,football-hating intellectual,unknown
5840,Gerald,gerald,unknown
5841,Kareem Abdul-Jabbar,kareem abdul-jabbar,unknown
5842,Custodial Employee,custodial employee,unknown
5843,Man In Tux,man in tux,unknown
5844,Sommeliers,sommeliers,unknown
5845,SHIRLEY TEMPLE-TYPE GIRL,shirley temple-type girl,unknown
5846,Ewell Freestone,ewell freestone,unknown
5847,Garden Ladies,garden ladies,unknown
5849,Swami,swami,unknown
5850,Cregg Demon,cregg demon,unknown
5851,THOUGHT-BUBBLE FLANDERS,thought-bubble flanders,unknown
5852,Ricky Jay,ricky jay,unknown
5853,David Copperfield,david copperfield,unknown
5854,Late Wife,late wife,unknown
5855,Wedding Planner,wedding planner,unknown
5856,STEVIE B.,stevie b,unknown
5857,Tushie,tushie,unknown
5858,The Occurrence,the occurrence,unknown
5859,Guidos,guidos,unknown
5860,Old Italian Woman,old italian woman,unknown
5861,Angela,angela,unknown
5862,1970s Grampa,1970s grampa,unknown
5863,Taffy,taffy,unknown
5864,Assorted Women,assorted women,unknown
5865,Cyclist,cyclist,unknown
5866,Female Ibs Sufferer,female ibs sufferer,unknown
5867,Male Ibs Sufferer,male ibs sufferer,unknown
5868,Matrons,matrons,unknown
5869,Elderly Nancy Drew,elderly nancy drew,unknown
5870,Key Man,key man,unknown
5871,P.T. Express,pt express,unknown
5872,Angry Female Teacher,angry female teacher,unknown
5873,Lenny's Face,lennys face,unknown
5874,Skinner's Face,skinners face,unknown
5875,Comic Book Guy's Face,comic book guys face,unknown
5876,Moe's Face,moes face,unknown
5878,FEDEX-TYPE GUY,fedex-type guy,unknown
5879,Tom Colicchio,tom colicchio,unknown
5880,Cia Official,cia official,unknown
5881,Humans,humans,unknown
5882,Viktor,viktor,unknown
5883,Disaster Victim,disaster victim,unknown
5884,Viktor's Wife,viktors wife,unknown
5885,Young Kim Jong Il,young kim jong il,unknown
5886,City Slicker,city slicker,unknown
5887,Student Chorus,student chorus,unknown
5888,ELDERLY ENGLISHWOMAN,elderly englishwoman,unknown
5889,MRS. KNICKERTWIST,mrs knickertwist,unknown
5890,Laid-back Teacher,laid-back teacher,unknown
5891,Young Chalmers,young chalmers,unknown
5892,Saloonkeeper,saloonkeeper,unknown
5893,Injured Cast Member,injured cast member,unknown
5894,Voice Of God,voice of god,unknown
5895,Avatar Bart,avatar bart,unknown
5896,Avatar Jimbo,avatar jimbo,unknown
5897,Avatar Dolph,avatar dolph,unknown
5898,Avatar Kearney,avatar kearney,unknown
5899,Avatar Milhouse,avatar milhouse,unknown
5900,Taxi Dragon,taxi dragon,unknown
5901,KAMALA,kamala,unknown
5902,Roz,roz,unknown
5903,Robot Seal,robot seal,unknown
5904,Paul Flart,paul flart,unknown
5905,Undertaker,undertaker,unknown
5906,HOWARD JR.,howard jr,unknown
5907,Reps,reps,unknown
5908,Miss Wyoming,miss wyoming,unknown
5909,Robot Maid,robot maid,unknown
5910,Game Developer,game developer,unknown
5911,Ethiopian Waitress,ethiopian waitress,unknown
5912,Ethiopians,ethiopians,unknown
5913,Marge's Taste Buds,marges taste buds,unknown
5914,SIMPSONS/FOODIES,simpsonsfoodies,unknown
5915,Foie Greg,foie greg,unknown
5916,Amuse Bruce,amuse bruce,unknown
5917,Spanish Chef,spanish chef,unknown
5918,TONY BOURDAIN,tony bourdain,unknown
5877,Wayne,wayne,m
5839,Dr. Zander,dr zander,m
5824,Walther Hotenhoffer,walther hotenhoffer,m
5829,Chong,chong,m
5919,Mario Batali,mario batali,unknown
5920,Swedish Chef,swedish chef,unknown
5921,BRITISH VOICE,british voice,unknown
5922,Gordon Ramsay,gordon ramsay,unknown
5923,Thug,thug,unknown
5924,FOODIES,foodies,unknown
5925,Young 'uns,young uns,unknown
5926,Young Thug,young thug,unknown
5927,Homer Taste Buds,homer taste buds,unknown
5928,Paleontologist,paleontologist,unknown
5929,Stagehand #1,stagehand 1,unknown
5930,Stagehand #2,stagehand 2,unknown
5931,Gang,gang,unknown
5932,Neil Gaiman,neil gaiman,unknown
5934,Lackeys,lackeys,unknown
5935,Zombie Bride,zombie bride,unknown
5936,Female Marketing Executive,female marketing executive,unknown
5937,Male Marketing Executive,male marketing executive,unknown
5938,Karaoke Operator,karaoke operator,unknown
5940,Dottie,dottie,unknown
5941,Regulator,regulator,unknown
5942,Diversity Kitten,diversity kitten,unknown
5943,Wheelchair Kitten,wheelchair kitten,unknown
5944,Skanky Girl,skanky girl,unknown
5945,Fatso,fatso,unknown
5946,Eunice,eunice,unknown
5948,Young Executive,young executive,unknown
5949,Woman Executive,woman executive,unknown
5950,Adult Audience,adult audience,unknown
5951,Tick-Tock,tick-tock,unknown
5952,Kevin Dillon,kevin dillon,unknown
5953,Crew Members,crew members,unknown
5954,Burly Crew Member,burly crew member,unknown
5955,JANEANE GAROFOLO,janeane garofolo,unknown
5956,Elderly Principal Skinner,elderly principal skinner,unknown
5957,Jiff,jiff,unknown
5958,Skippy,skippy,unknown
5959,Adult Milhouse,adult milhouse,unknown
5960,Zia,zia,unknown
5961,Robot Doctor,robot doctor,unknown
5962,Guitarist,guitarist,unknown
5963,Holo-book,holo-book,unknown
5964,Maude's Ghost,maudes ghost,unknown
5965,Ticket Agent,ticket agent,unknown
5966,Recorded Announcement,recorded announcement,unknown
5967,Australian Man,australian man,unknown
5968,Aged Burns,aged burns,unknown
5969,Adult Kearney,adult kearney,unknown
5970,Tree,tree,unknown
5971,Handsome Male Android,handsome male android,unknown
5972,Delivery Nurse,delivery nurse,unknown
5973,Adult Ralph,adult ralph,unknown
5974,Adult Ralph #2,adult ralph 2,unknown
5975,Adult Ralph #3,adult ralph 3,unknown
5976,Lenny,lenny,unknown
5977,Carl,carl,unknown
5978,Tsa Agent,tsa agent,unknown
5979,Tsa Baby,tsa baby,unknown
5980,Tsa Officer,tsa officer,unknown
5981,Ethnic Man,ethnic man,unknown
5982,Air Marshal,air marshal,unknown
5983,Mystery Man,mystery man,unknown
5984,Cbsbn Executive,cbsbn executive,unknown
5985,Lefty Loony,lefty loony,unknown
5986,Female Cbsbn Executive,female cbsbn executive,unknown
5987,Chris Christie,chris christie,unknown
5988,James Madison,james madison,unknown
5989,Other Car's Driver,other cars driver,unknown
5990,Fireman #1,fireman 1,unknown
5991,Fireman #2,fireman 2,unknown
5992,Fireman #3,fireman 3,unknown
5993,Male Twin,male twin,unknown
5994,2nd Male Twin,2nd male twin,unknown
5995,Mexican Duffman,mexican duffman,unknown
5996,Bar Rag,bar rag,unknown
5997,Bartholomé,bartholomé,unknown
5998,Lise,lise,unknown
5999,Marguerite,marguerite,unknown
6000,French Men,french men,unknown
6001,Homeur,homeur,unknown
6002,Archbishop Smithers,archbishop smithers,unknown
6003,Le Duc,le duc,unknown
6004,ARCHBISHOP,archbishop,unknown
6005,Sponge,sponge,unknown
6006,French Wiggum,french wiggum,unknown
